timestamp,open,high,low,close,volume
2026-03-06 22:40:00,1983.35,1985.73,1982.94,1983.90,4273.403
2026-03-06 22:45:00,1983.90,1986.50,1983.82,1986.07,3862.552
2026-03-06 22:50:00,1986.07,1987.00,1985.00,1986.65,2624.667
2026-03-06 22:55:00,1986.64,1988.90,1985.00,1986.36,7010.356
2026-03-06 23:00:00,1986.37,1986.63,1983.07,1984.91,6007.108
2026-03-06 23:05:00,1984.90,1985.58,1983.59,1985.49,3994.488
2026-03-06 23:10:00,1985.49,1985.71,1983.08,1984.85,4322.837
2026-03-06 23:15:00,1984.85,1985.05,1983.62,1984.68,1939.024
2026-03-06 23:20:00,1984.69,1986.40,1983.51,1986.39,4873.758
2026-03-06 23:25:00,1986.39,1986.39,1984.75,1985.58,2510.550
2026-03-06 23:30:00,1985.58,1985.58,1982.56,1983.82,2780.245
2026-03-06 23:35:00,1983.82,1983.82,1980.55,1981.58,5476.860
2026-03-06 23:40:00,1981.59,1981.59,1979.09,1981.05,6218.356
2026-03-06 23:45:00,1981.04,1982.06,1980.30,1980.93,2883.255
2026-03-06 23:50:00,1980.94,1981.27,1979.03,1979.98,4530.107
2026-03-06 23:55:00,1979.98,1980.00,1975.77,1977.66,11965.754
2026-03-07 00:00:00,1977.66,1978.83,1975.76,1976.14,5990.874
2026-03-07 00:05:00,1976.13,1979.74,1976.13,1979.35,2971.505
2026-03-07 00:10:00,1979.35,1981.40,1978.98,1979.00,5805.243
2026-03-07 00:15:00,1979.00,1980.41,1978.84,1980.41,1975.335
2026-03-07 00:20:00,1980.42,1980.64,1977.01,1978.85,3397.891
2026-03-07 00:25:00,1978.85,1979.49,1977.61,1977.62,2489.179
2026-03-07 00:30:00,1977.62,1982.43,1977.31,1980.41,6179.989
2026-03-07 00:35:00,1980.40,1980.41,1979.00,1979.60,3253.654
2026-03-07 00:40:00,1979.60,1980.58,1979.12,1979.12,1649.388
2026-03-07 00:45:00,1979.12,1981.31,1978.86,1980.09,2436.040
2026-03-07 00:50:00,1980.09,1982.00,1980.09,1981.99,1966.355
2026-03-07 00:55:00,1982.00,1982.00,1980.07,1980.07,3213.247
2026-03-07 01:00:00,1980.07,1982.53,1980.00,1981.89,3838.570
2026-03-07 01:05:00,1981.90,1982.08,1980.25,1981.98,2975.454
2026-03-07 01:10:00,1981.98,1982.59,1977.31,1978.97,5315.587
2026-03-07 01:15:00,1978.96,1980.14,1977.61,1978.79,4341.341
2026-03-07 01:20:00,1978.79,1978.79,1975.14,1976.18,6242.664
2026-03-07 01:25:00,1976.18,1978.25,1975.92,1978.25,4098.929
2026-03-07 01:30:00,1978.24,1978.65,1976.48,1978.00,3825.995
2026-03-07 01:35:00,1978.00,1979.44,1977.87,1978.02,3066.236
2026-03-07 01:40:00,1978.02,1978.72,1975.24,1978.72,4904.908
2026-03-07 01:45:00,1978.71,1980.45,1977.36,1980.45,3207.469
2026-03-07 01:50:00,1980.44,1981.86,1980.09,1980.45,5759.073
2026-03-07 01:55:00,1980.45,1981.14,1979.40,1979.40,1911.986
2026-03-07 02:00:00,1979.41,1979.87,1978.35,1978.59,2818.206
2026-03-07 02:05:00,1978.58,1979.72,1977.46,1979.65,3004.788
2026-03-07 02:10:00,1979.64,1979.64,1978.11,1978.11,1350.124
2026-03-07 02:15:00,1978.11,1979.38,1977.51,1977.52,1835.937
2026-03-07 02:20:00,1977.52,1977.73,1974.26,1975.93,5255.833
2026-03-07 02:25:00,1975.92,1976.91,1974.33,1974.49,4933.224
2026-03-07 02:30:00,1974.49,1975.49,1973.25,1974.58,8797.908
2026-03-07 02:35:00,1974.58,1975.82,1971.40,1973.87,8372.442
2026-03-07 02:40:00,1973.88,1976.39,1973.51,1974.07,6672.242
2026-03-07 02:45:00,1974.08,1977.33,1974.07,1977.20,12200.906
2026-03-07 02:50:00,1977.20,1980.71,1976.83,1978.81,17067.289
2026-03-07 02:55:00,1978.82,1983.78,1978.82,1982.45,15402.593
2026-03-07 03:00:00,1982.46,1984.31,1980.35,1981.61,9283.715
2026-03-07 03:05:00,1981.61,1983.00,1980.95,1982.15,3257.678
2026-03-07 03:10:00,1982.15,1995.74,1981.10,1994.15,72273.375
2026-03-07 03:15:00,1994.14,1994.14,1986.55,1987.41,32078.346
2026-03-07 03:20:00,1987.41,1988.73,1984.00,1984.90,11692.296
2026-03-07 03:25:00,1984.89,1985.67,1982.47,1982.98,6167.409
2026-03-07 03:30:00,1982.98,1984.26,1981.48,1983.50,8385.430
2026-03-07 03:35:00,1983.51,1984.82,1981.40,1981.40,4795.761
2026-03-07 03:40:00,1981.40,1982.84,1981.36,1981.85,2864.280
2026-03-07 03:45:00,1981.85,1983.30,1980.70,1982.01,3101.706
2026-03-07 03:50:00,1982.01,1982.01,1978.70,1979.16,4977.874
2026-03-07 03:55:00,1979.15,1980.36,1979.07,1979.14,4554.986
2026-03-07 04:00:00,1979.15,1979.36,1961.66,1966.33,78441.450
2026-03-07 04:05:00,1966.33,1970.90,1966.33,1967.84,20215.215
2026-03-07 04:10:00,1967.84,1970.77,1967.84,1970.00,11360.594
2026-03-07 04:15:00,1970.00,1972.39,1969.62,1972.01,8012.936
2026-03-07 04:20:00,1972.00,1973.00,1970.05,1972.11,7431.116
2026-03-07 04:25:00,1972.11,1973.88,1972.09,1972.84,4167.969
2026-03-07 04:30:00,1972.84,1974.32,1971.00,1971.00,9909.969
2026-03-07 04:35:00,1971.00,1977.82,1970.99,1977.44,10449.481
2026-03-07 04:40:00,1977.43,1978.27,1975.48,1976.52,6418.146
2026-03-07 04:45:00,1976.51,1976.52,1975.00,1975.14,3243.471
2026-03-07 04:50:00,1975.14,1976.34,1975.08,1975.54,3128.493
2026-03-07 04:55:00,1975.53,1976.70,1974.39,1974.39,3252.815
2026-03-07 05:00:00,1974.39,1976.55,1974.39,1976.27,2479.569
2026-03-07 05:05:00,1976.26,1978.06,1975.49,1977.69,4263.666
2026-03-07 05:10:00,1977.68,1977.72,1974.23,1975.51,3653.563
2026-03-07 05:15:00,1975.52,1976.28,1971.02,1972.59,7570.452
2026-03-07 05:20:00,1972.60,1974.19,1972.00,1973.66,3691.636
2026-03-07 05:25:00,1973.65,1975.20,1973.20,1975.02,2550.433
2026-03-07 05:30:00,1975.02,1975.18,1972.24,1972.49,2846.720
2026-03-07 05:35:00,1972.49,1977.20,1972.49,1977.20,3854.562
2026-03-07 05:40:00,1977.20,1978.20,1976.62,1977.56,3868.184
2026-03-07 05:45:00,1977.55,1978.50,1977.13,1977.34,3186.484
2026-03-07 05:50:00,1977.33,1978.92,1976.87,1978.32,3013.262
2026-03-07 05:55:00,1978.33,1978.33,1976.19,1977.75,3092.703
2026-03-07 06:00:00,1977.76,1977.76,1975.92,1977.09,2765.292
2026-03-07 06:05:00,1977.09,1977.48,1974.68,1975.23,6818.591
2026-03-07 06:10:00,1975.23,1976.01,1973.96,1975.01,3902.059
2026-03-07 06:15:00,1975.01,1976.62,1974.16,1974.16,3621.252
2026-03-07 06:20:00,1974.16,1975.58,1973.17,1974.83,2490.940
2026-03-07 06:25:00,1974.84,1975.08,1972.88,1973.47,5643.821
2026-03-07 06:30:00,1973.47,1974.82,1972.18,1972.20,4690.252
2026-03-07 06:35:00,1972.20,1973.28,1970.03,1972.26,9445.402
2026-03-07 06:40:00,1972.26,1975.65,1972.25,1975.45,4853.834
2026-03-07 06:45:00,1975.44,1976.10,1972.71,1973.57,3955.477
2026-03-07 06:50:00,1973.57,1973.73,1967.78,1970.51,12206.307
2026-03-07 06:55:00,1970.51,1973.08,1970.15,1970.97,6837.535
2026-03-07 07:00:00,1970.96,1971.50,1969.04,1969.26,11210.381
2026-03-07 07:05:00,1969.26,1971.12,1966.01,1968.04,15179.794
2026-03-07 07:10:00,1968.04,1972.72,1967.37,1972.13,11263.792
2026-03-07 07:15:00,1972.12,1972.82,1970.74,1971.33,6526.547
2026-03-07 07:20:00,1971.32,1976.79,1970.26,1974.60,9223.670
2026-03-07 07:25:00,1974.61,1976.11,1974.26,1974.91,5586.606
2026-03-07 07:30:00,1974.90,1976.70,1974.78,1976.06,4527.016
2026-03-07 07:35:00,1976.06,1976.47,1973.86,1974.35,4048.166
2026-03-07 07:40:00,1974.36,1977.65,1974.22,1977.05,7699.061
2026-03-07 07:45:00,1977.04,1978.72,1976.69,1977.60,7539.145
2026-03-07 07:50:00,1977.60,1980.64,1977.59,1979.53,11588.647
2026-03-07 07:55:00,1979.53,1983.89,1979.53,1982.19,15162.408
2026-03-07 08:00:00,1982.18,1982.47,1980.08,1981.48,13249.533
2026-03-07 08:05:00,1981.48,1982.26,1980.86,1981.53,5200.360
2026-03-07 08:10:00,1981.52,1982.30,1980.00,1982.30,8590.665
2026-03-07 08:15:00,1982.30,1985.51,1982.30,1984.10,13662.465
2026-03-07 08:20:00,1984.09,1986.83,1983.06,1985.60,12607.309
2026-03-07 08:25:00,1985.60,1985.88,1983.71,1984.60,12216.524
2026-03-07 08:30:00,1984.59,1986.63,1983.01,1983.01,11433.378
2026-03-07 08:35:00,1983.02,1984.72,1980.92,1982.32,12657.357
2026-03-07 08:40:00,1982.32,1982.71,1980.49,1980.96,7033.755
2026-03-07 08:45:00,1980.96,1981.30,1979.89,1980.87,5926.632
2026-03-07 08:50:00,1980.87,1981.25,1979.60,1979.99,3091.732
2026-03-07 08:55:00,1979.99,1980.15,1973.84,1976.68,16906.814
2026-03-07 09:00:00,1976.67,1977.29,1974.01,1976.45,5711.135
2026-03-07 09:05:00,1976.45,1979.06,1976.44,1979.05,3899.892
2026-03-07 09:10:00,1979.06,1983.25,1978.88,1982.77,10455.970
2026-03-07 09:15:00,1982.76,1988.47,1982.76,1984.62,21279.696
2026-03-07 09:20:00,1984.62,1985.17,1981.82,1983.59,7368.560
2026-03-07 09:25:00,1983.58,1984.36,1982.00,1982.85,4245.175
2026-03-07 09:30:00,1982.86,1984.88,1982.46,1983.02,4112.585
2026-03-07 09:35:00,1983.03,1983.58,1982.17,1983.16,3155.528
2026-03-07 09:40:00,1983.15,1984.32,1982.35,1984.32,6240.545
2026-03-07 09:45:00,1984.31,1987.22,1983.47,1985.54,7063.575
2026-03-07 09:50:00,1985.53,1986.59,1984.80,1984.88,3941.403
2026-03-07 09:55:00,1984.89,1986.88,1984.88,1985.29,3477.033
2026-03-07 10:00:00,1985.30,1987.44,1984.00,1987.44,5655.800
2026-03-07 10:05:00,1987.45,1987.45,1985.15,1986.39,5511.118
2026-03-07 10:10:00,1986.38,1987.99,1986.14,1987.38,4877.127
2026-03-07 10:15:00,1987.38,1987.57,1983.75,1985.06,8399.535
2026-03-07 10:20:00,1985.05,1985.05,1983.28,1983.44,4610.214
2026-03-07 10:25:00,1983.43,1984.49,1982.80,1983.69,3435.111
2026-03-07 10:30:00,1983.69,1983.80,1981.98,1982.48,3126.731
2026-03-07 10:35:00,1982.48,1984.90,1982.48,1984.27,3402.742
2026-03-07 10:40:00,1984.28,1984.81,1983.24,1983.25,1971.888
2026-03-07 10:45:00,1983.24,1984.94,1982.54,1984.32,3749.122
2026-03-07 10:50:00,1984.32,1984.69,1982.52,1983.18,2480.442
2026-03-07 10:55:00,1983.18,1984.06,1982.01,1983.01,2903.892
2026-03-07 11:00:00,1983.01,1983.20,1981.24,1981.64,4486.560
2026-03-07 11:05:00,1981.65,1983.96,1981.02,1982.19,3123.702
2026-03-07 11:10:00,1982.18,1993.83,1982.18,1992.99,40307.413
2026-03-07 11:15:00,1993.00,1993.49,1989.03,1990.10,20012.091
2026-03-07 11:20:00,1990.09,1991.40,1986.59,1987.35,11772.987
2026-03-07 11:25:00,1987.36,1989.20,1987.35,1987.75,4350.085
2026-03-07 11:30:00,1987.76,1987.76,1985.67,1986.45,4558.500
2026-03-07 11:35:00,1986.45,1987.18,1985.89,1986.77,4979.610
2026-03-07 11:40:00,1986.77,1987.64,1985.91,1987.64,3321.906
2026-03-07 11:45:00,1987.64,1987.76,1986.71,1987.00,1572.311
2026-03-07 11:50:00,1986.99,1989.64,1986.88,1989.05,4781.302
2026-03-07 11:55:00,1989.05,1990.15,1987.46,1987.51,4202.403
2026-03-07 12:00:00,1987.52,1989.80,1987.01,1989.80,4758.814
2026-03-07 12:05:00,1989.80,1989.85,1985.77,1986.43,5045.600
2026-03-07 12:10:00,1986.43,1986.95,1985.23,1986.53,3769.151
2026-03-07 12:15:00,1986.52,1988.14,1986.41,1987.34,3070.473
2026-03-07 12:20:00,1987.34,1988.34,1987.11,1987.95,2669.138
2026-03-07 12:25:00,1987.94,1988.66,1984.95,1986.60,4744.852
2026-03-07 12:30:00,1986.60,1987.40,1985.06,1985.67,3967.744
2026-03-07 12:35:00,1985.67,1985.67,1984.10,1984.75,4047.750
2026-03-07 12:40:00,1984.75,1984.75,1982.10,1982.76,9817.470
2026-03-07 12:45:00,1982.75,1983.80,1978.40,1980.39,22034.015
2026-03-07 12:50:00,1980.39,1981.96,1980.17,1981.05,4564.507
2026-03-07 12:55:00,1981.05,1981.50,1979.82,1981.40,4972.195
2026-03-07 13:00:00,1981.40,1983.06,1980.70,1982.78,5417.397
2026-03-07 13:05:00,1982.77,1982.78,1978.20,1980.69,7138.731
2026-03-07 13:10:00,1980.70,1981.79,1980.00,1981.41,2964.079
2026-03-07 13:15:00,1981.41,1982.76,1979.68,1979.68,5404.780
2026-03-07 13:20:00,1979.67,1981.30,1979.10,1980.87,3293.384
2026-03-07 13:25:00,1980.88,1982.22,1979.50,1980.94,4209.321
2026-03-07 13:30:00,1980.94,1982.45,1980.13,1980.13,3795.913
2026-03-07 13:35:00,1980.14,1982.00,1976.63,1977.83,9840.858
2026-03-07 13:40:00,1977.83,1981.73,1977.50,1979.69,7597.228
2026-03-07 13:45:00,1979.69,1981.61,1979.17,1980.95,3854.904
2026-03-07 13:50:00,1980.96,1982.00,1980.37,1981.12,3571.306
2026-03-07 13:55:00,1981.12,1981.13,1979.52,1980.81,2508.024
2026-03-07 14:00:00,1980.80,1980.88,1974.25,1977.75,17743.392
2026-03-07 14:05:00,1977.75,1977.79,1972.33,1972.96,13552.181
2026-03-07 14:10:00,1972.96,1974.84,1969.20,1973.61,33555.565
2026-03-07 14:15:00,1973.61,1975.35,1972.86,1974.26,8008.496
2026-03-07 14:20:00,1974.25,1975.47,1972.52,1974.30,6804.657
2026-03-07 14:25:00,1974.31,1976.06,1974.02,1974.46,4612.843
2026-03-07 14:30:00,1974.45,1976.64,1974.45,1975.86,6077.046
2026-03-07 14:35:00,1975.87,1987.28,1975.86,1986.25,25355.581
2026-03-07 14:40:00,1986.26,1987.12,1983.11,1984.00,15581.365
2026-03-07 14:45:00,1984.01,1986.49,1982.37,1985.80,11039.493
2026-03-07 14:50:00,1985.79,1989.38,1985.24,1986.66,15300.054
2026-03-07 14:55:00,1986.67,1987.00,1985.72,1985.91,4360.524
2026-03-07 15:00:00,1985.91,1985.92,1982.80,1984.30,9641.092
2026-03-07 15:05:00,1984.30,1986.67,1983.00,1985.06,8007.255
2026-03-07 15:10:00,1985.06,1985.07,1983.00,1984.33,4024.802
2026-03-07 15:15:00,1984.33,1986.16,1983.56,1983.60,4612.128
2026-03-07 15:20:00,1983.60,1984.90,1981.24,1984.24,8966.127
2026-03-07 15:25:00,1984.24,1984.25,1980.60,1982.03,5108.512
2026-03-07 15:30:00,1982.04,1984.70,1976.51,1983.74,14441.821
2026-03-07 15:35:00,1983.74,1984.95,1975.00,1977.11,11927.213
2026-03-07 15:40:00,1977.11,1978.59,1975.11,1977.49,8828.479
2026-03-07 15:45:00,1977.48,1979.65,1975.84,1978.87,8252.451
2026-03-07 15:50:00,1978.87,1980.43,1977.90,1979.99,4454.903
2026-03-07 15:55:00,1980.00,1981.11,1979.99,1980.19,5785.667
2026-03-07 16:00:00,1980.19,1980.19,1977.03,1977.20,7062.627
2026-03-07 16:05:00,1977.19,1978.79,1976.01,1978.41,5346.285
2026-03-07 16:10:00,1978.40,1978.97,1977.63,1978.32,2351.368
2026-03-07 16:15:00,1978.31,1978.59,1974.08,1975.25,9298.057
2026-03-07 16:20:00,1975.26,1978.10,1974.15,1975.37,5882.524
2026-03-07 16:25:00,1975.38,1976.61,1975.37,1976.08,3732.886
2026-03-07 16:30:00,1976.09,1977.40,1974.73,1976.64,3944.228
2026-03-07 16:35:00,1976.63,1978.11,1975.72,1976.49,4144.927
2026-03-07 16:40:00,1976.49,1976.49,1973.50,1976.47,4896.519
2026-03-07 16:45:00,1976.47,1977.10,1975.07,1976.35,4748.042
2026-03-07 16:50:00,1976.34,1977.76,1975.47,1975.97,3997.660
2026-03-07 16:55:00,1975.97,1977.23,1975.00,1976.27,2272.782
2026-03-07 17:00:00,1976.26,1979.27,1975.95,1979.15,4368.227
2026-03-07 17:05:00,1979.15,1979.40,1977.46,1979.40,3135.799
2026-03-07 17:10:00,1979.39,1979.40,1977.97,1978.84,2699.552
2026-03-07 17:15:00,1978.85,1979.87,1978.34,1979.43,3245.456
2026-03-07 17:20:00,1979.43,1982.81,1979.43,1981.12,10492.867
2026-03-07 17:25:00,1981.12,1981.91,1979.97,1980.22,2872.353
2026-03-07 17:30:00,1980.21,1980.39,1979.79,1979.95,1174.205
2026-03-07 17:35:00,1979.96,1980.14,1979.40,1980.00,1422.107
2026-03-07 17:40:00,1980.00,1980.43,1979.65,1980.01,1608.723
2026-03-07 17:45:00,1980.01,1980.70,1979.30,1980.37,2053.556
2026-03-07 17:50:00,1980.37,1980.39,1979.52,1979.85,1820.413
2026-03-07 17:55:00,1979.84,1979.85,1974.88,1976.56,9492.954
2026-03-07 18:00:00,1976.56,1976.56,1964.44,1969.51,43427.733
2026-03-07 18:05:00,1969.51,1969.79,1967.28,1969.23,13550.981
2026-03-07 18:10:00,1969.23,1970.84,1969.22,1970.53,7406.444
2026-03-07 18:15:00,1970.52,1972.89,1969.50,1969.50,8642.142
2026-03-07 18:20:00,1969.50,1974.30,1968.29,1972.70,9835.156
2026-03-07 18:25:00,1972.69,1973.67,1972.29,1973.66,3124.338
2026-03-07 18:30:00,1973.66,1973.67,1967.35,1969.80,9588.720
2026-03-07 18:35:00,1969.79,1971.07,1968.43,1970.34,5234.011
2026-03-07 18:40:00,1970.35,1971.88,1969.86,1971.73,3666.711
2026-03-07 18:45:00,1971.73,1971.90,1970.07,1971.30,2970.624
2026-03-07 18:50:00,1971.30,1971.30,1969.63,1970.52,1479.685
2026-03-07 18:55:00,1970.53,1971.66,1970.23,1970.28,2141.304
