timestamp,open,high,low,close,volume
2026-03-06 22:40:00,68275.70,68397.80,68274.10,68344.60,410.371
2026-03-06 22:45:00,68344.60,68400.00,68323.60,68390.00,190.303
2026-03-06 22:50:00,68389.90,68400.00,68334.00,68395.50,143.210
2026-03-06 22:55:00,68395.50,68406.60,68270.10,68291.20,235.297
2026-03-06 23:00:00,68291.20,68313.00,68207.10,68294.00,320.205
2026-03-06 23:05:00,68293.90,68299.40,68233.30,68298.90,181.906
2026-03-06 23:10:00,68299.00,68304.20,68208.40,68292.50,357.789
2026-03-06 23:15:00,68292.50,68319.20,68268.40,68316.00,97.648
2026-03-06 23:20:00,68316.00,68343.40,68280.00,68305.50,127.061
2026-03-06 23:25:00,68305.50,68328.50,68270.40,68322.90,183.215
2026-03-06 23:30:00,68322.80,68322.80,68250.80,68303.40,162.622
2026-03-06 23:35:00,68303.40,68303.40,68180.10,68198.30,269.780
2026-03-06 23:40:00,68198.30,68223.20,68125.80,68210.00,603.392
2026-03-06 23:45:00,68209.80,68209.80,68172.30,68179.90,201.175
2026-03-06 23:50:00,68179.90,68199.00,68080.70,68098.30,216.535
2026-03-06 23:55:00,68098.20,68125.00,68059.70,68083.00,196.717
2026-03-07 00:00:00,68083.00,68173.40,68078.20,68098.70,438.922
2026-03-07 00:05:00,68098.70,68207.80,68098.60,68193.80,414.320
2026-03-07 00:10:00,68193.80,68239.50,68181.10,68184.00,192.900
2026-03-07 00:15:00,68184.00,68207.50,68170.80,68202.40,112.698
2026-03-07 00:20:00,68202.30,68203.00,68075.30,68188.10,320.031
2026-03-07 00:25:00,68188.10,68226.40,68161.90,68182.10,414.822
2026-03-07 00:30:00,68182.10,68372.30,68176.00,68282.80,1158.456
2026-03-07 00:35:00,68282.90,68282.90,68217.00,68256.30,215.162
2026-03-07 00:40:00,68256.20,68302.00,68250.40,68258.40,162.002
2026-03-07 00:45:00,68258.40,68306.00,68244.30,68278.20,134.894
2026-03-07 00:50:00,68278.20,68326.30,68278.10,68324.60,137.287
2026-03-07 00:55:00,68324.50,68324.50,68243.20,68243.20,245.693
2026-03-07 01:00:00,68243.10,68330.00,68232.10,68307.60,182.126
2026-03-07 01:05:00,68307.60,68307.60,68261.30,68296.80,190.991
2026-03-07 01:10:00,68296.70,68332.00,68163.40,68200.20,340.536
2026-03-07 01:15:00,68200.10,68227.20,68183.70,68214.70,176.930
2026-03-07 01:20:00,68214.70,68234.70,68140.00,68171.70,328.966
2026-03-07 01:25:00,68171.70,68202.70,68153.40,68202.70,94.422
2026-03-07 01:30:00,68202.60,68212.70,68157.60,68177.60,134.066
2026-03-07 01:35:00,68177.60,68233.90,68164.20,68216.00,109.595
2026-03-07 01:40:00,68216.10,68254.80,68172.30,68254.80,190.968
2026-03-07 01:45:00,68254.70,68260.00,68219.80,68260.00,103.865
2026-03-07 01:50:00,68259.90,68306.20,68249.30,68280.90,231.246
2026-03-07 01:55:00,68280.90,68296.10,68222.10,68222.20,81.828
2026-03-07 02:00:00,68222.20,68234.60,68176.70,68230.20,224.771
2026-03-07 02:05:00,68230.20,68260.40,68197.30,68260.20,164.798
2026-03-07 02:10:00,68260.20,68273.40,68197.90,68198.20,262.804
2026-03-07 02:15:00,68198.10,68235.30,68183.20,68183.50,118.312
2026-03-07 02:20:00,68183.50,68208.50,68077.50,68101.10,392.657
2026-03-07 02:25:00,68101.10,68136.40,68066.00,68078.00,367.671
2026-03-07 02:30:00,68078.00,68108.80,68058.40,68081.40,439.183
2026-03-07 02:35:00,68081.50,68121.80,68018.70,68121.70,391.854
2026-03-07 02:40:00,68121.70,68166.80,68112.00,68134.80,177.428
2026-03-07 02:45:00,68134.90,68179.90,68131.40,68179.90,86.771
2026-03-07 02:50:00,68179.90,68236.80,68179.90,68189.10,149.778
2026-03-07 02:55:00,68189.10,68346.60,68189.10,68320.10,535.069
2026-03-07 03:00:00,68320.00,68392.60,68301.60,68345.50,650.912
2026-03-07 03:05:00,68345.60,68397.00,68322.20,68368.70,366.356
2026-03-07 03:10:00,68368.60,68524.90,68326.00,68487.40,817.727
2026-03-07 03:15:00,68487.40,68487.40,68275.50,68308.40,737.502
2026-03-07 03:20:00,68308.30,68334.00,68206.00,68264.70,402.642
2026-03-07 03:25:00,68264.70,68282.20,68200.00,68202.70,267.753
2026-03-07 03:30:00,68202.70,68242.50,68180.00,68192.40,237.533
2026-03-07 03:35:00,68192.40,68236.80,68160.70,68160.70,162.973
2026-03-07 03:40:00,68160.80,68197.70,68136.00,68142.90,270.119
2026-03-07 03:45:00,68142.90,68191.60,68122.60,68150.10,279.297
2026-03-07 03:50:00,68150.10,68150.10,68069.90,68093.30,237.091
2026-03-07 03:55:00,68093.30,68139.50,68063.00,68063.20,320.932
2026-03-07 04:00:00,68063.30,68089.20,67764.10,67875.80,1990.937
2026-03-07 04:05:00,67875.80,67950.00,67826.60,67866.90,557.715
2026-03-07 04:10:00,67866.90,67956.90,67865.10,67920.40,264.096
2026-03-07 04:15:00,67920.30,67995.00,67911.10,67995.00,256.010
2026-03-07 04:20:00,67995.00,68034.90,67950.00,68020.70,379.633
2026-03-07 04:25:00,68020.70,68033.40,67994.80,67994.80,117.797
2026-03-07 04:30:00,67994.90,68025.00,67950.10,67950.10,120.892
2026-03-07 04:35:00,67950.00,68096.10,67935.20,68089.70,217.395
2026-03-07 04:40:00,68089.70,68130.70,68080.40,68106.30,278.731
2026-03-07 04:45:00,68106.40,68106.40,68060.00,68072.80,93.891
2026-03-07 04:50:00,68072.80,68099.10,68021.60,68049.90,178.416
2026-03-07 04:55:00,68050.00,68084.80,68027.90,68028.00,157.128
2026-03-07 05:00:00,68028.00,68093.00,68027.90,68085.60,137.933
2026-03-07 05:05:00,68085.70,68111.20,68062.10,68080.00,386.870
2026-03-07 05:10:00,68079.90,68085.60,67925.80,67978.30,434.421
2026-03-07 05:15:00,67978.30,68018.00,67867.40,67908.00,452.755
2026-03-07 05:20:00,67908.00,67970.20,67900.40,67944.00,261.718
2026-03-07 05:25:00,67943.90,68000.00,67929.10,67990.50,298.869
2026-03-07 05:30:00,67990.30,67998.80,67919.00,67921.10,238.559
2026-03-07 05:35:00,67921.10,68016.50,67921.10,68016.50,172.854
2026-03-07 05:40:00,68016.50,68075.60,68016.50,68053.70,207.888
2026-03-07 05:45:00,68053.80,68088.40,68016.90,68023.30,192.264
2026-03-07 05:50:00,68023.20,68046.40,68006.40,68046.30,143.889
2026-03-07 05:55:00,68046.30,68046.30,67950.00,67990.10,176.765
2026-03-07 06:00:00,67990.00,67996.30,67930.00,67969.60,154.320
2026-03-07 06:05:00,67969.50,67998.00,67927.00,67937.40,185.332
2026-03-07 06:10:00,67937.40,67967.30,67910.40,67921.70,190.095
2026-03-07 06:15:00,67921.60,67966.00,67900.00,67900.00,165.722
2026-03-07 06:20:00,67900.00,67925.90,67851.40,67891.90,259.463
2026-03-07 06:25:00,67891.80,67899.90,67820.70,67841.00,368.681
2026-03-07 06:30:00,67841.00,67894.80,67820.00,67820.00,230.053
2026-03-07 06:35:00,67820.00,67865.00,67731.00,67821.90,683.785
2026-03-07 06:40:00,67822.00,67910.00,67815.10,67903.70,269.937
2026-03-07 06:45:00,67903.70,67926.50,67859.20,67859.90,203.063
2026-03-07 06:50:00,67860.00,67874.60,67570.30,67664.40,1918.174
2026-03-07 06:55:00,67664.50,67731.00,67650.00,67665.70,585.895
2026-03-07 07:00:00,67665.90,67683.20,67534.00,67534.30,1179.850
2026-03-07 07:05:00,67534.40,67619.90,67425.70,67439.10,1816.027
2026-03-07 07:10:00,67439.10,67635.50,67411.00,67602.60,845.930
2026-03-07 07:15:00,67602.60,67626.50,67575.10,67589.70,294.919
2026-03-07 07:20:00,67589.70,67740.10,67578.00,67680.40,467.111
2026-03-07 07:25:00,67680.40,67726.00,67680.00,67700.00,287.534
2026-03-07 07:30:00,67700.00,67721.60,67668.70,67720.10,335.080
2026-03-07 07:35:00,67720.10,67745.30,67624.40,67658.90,417.582
2026-03-07 07:40:00,67659.00,67767.00,67645.30,67765.60,545.348
2026-03-07 07:45:00,67765.50,67826.90,67734.70,67752.90,419.764
2026-03-07 07:50:00,67753.00,67812.50,67752.90,67789.60,301.146
2026-03-07 07:55:00,67789.50,67837.40,67775.40,67809.40,411.524
2026-03-07 08:00:00,67809.50,67813.90,67758.30,67765.40,294.915
2026-03-07 08:05:00,67765.50,67776.90,67735.90,67774.10,193.406
2026-03-07 08:10:00,67774.10,67851.50,67758.70,67843.50,195.079
2026-03-07 08:15:00,67843.50,67950.00,67840.30,67900.60,475.705
2026-03-07 08:20:00,67900.70,68035.30,67875.30,67939.50,1025.231
2026-03-07 08:25:00,67939.50,67951.10,67884.00,67908.10,355.610
2026-03-07 08:30:00,67908.20,67984.20,67895.50,67895.50,324.712
2026-03-07 08:35:00,67895.50,67915.00,67846.50,67875.40,245.442
2026-03-07 08:40:00,67875.40,67901.70,67857.10,67860.80,182.995
2026-03-07 08:45:00,67860.80,67892.00,67852.60,67882.60,137.815
2026-03-07 08:50:00,67882.50,67891.90,67852.90,67852.90,122.430
2026-03-07 08:55:00,67852.90,67853.00,67675.00,67767.60,651.406
2026-03-07 09:00:00,67767.60,67767.70,67700.00,67757.00,218.828
2026-03-07 09:05:00,67757.10,67823.40,67757.00,67811.90,157.368
2026-03-07 09:10:00,67812.00,67945.50,67811.90,67943.00,332.435
2026-03-07 09:15:00,67943.00,68045.30,67906.80,67907.00,592.339
2026-03-07 09:20:00,67907.00,67944.90,67900.00,67919.90,193.612
2026-03-07 09:25:00,67919.90,67941.50,67896.70,67933.40,178.356
2026-03-07 09:30:00,67933.30,67980.00,67904.70,67954.50,193.948
2026-03-07 09:35:00,67954.60,68007.00,67943.30,67971.10,159.888
2026-03-07 09:40:00,67971.10,67971.10,67918.30,67939.20,196.724
2026-03-07 09:45:00,67939.20,68007.80,67934.30,67969.40,127.808
2026-03-07 09:50:00,67969.30,68005.10,67950.00,67950.00,122.061
2026-03-07 09:55:00,67950.10,68007.80,67950.00,67970.50,154.123
2026-03-07 10:00:00,67970.50,68021.30,67933.80,68021.30,328.835
2026-03-07 10:05:00,68021.30,68035.50,67968.30,68018.20,135.272
2026-03-07 10:10:00,68018.10,68078.00,68013.80,68055.10,304.199
